REGULATOR	TARGET
YGL209W	YLR042C
YGL209W	YLR044C
YGL209W	YLR377C
YGL209W	YML072C
YGL209W	YMR011W
YGL209W	YMR098C
YGL209W	YMR280C
YGL209W	YMR283C
YGL209W	YNL136W
YGL209W	YNL137C
YGL209W	YOL023W
YGL209W	YOL083W
YGL209W	YPL043W
YGL209W	YPL248C
YGL254W	YAL017W
YGL254W	YAL018C
YGL254W	YAL022C
YGL254W	YBR167C
YGL254W	YBR203W
YGL254W	YBR248C
YGL254W	YCL039W
YGL254W	YCL040W
YGL254W	YCL041C
YGL254W	YCL043C
YGL254W	YCR094W
YGL254W	YDL090C
YGL254W	YDL109C
YGL254W	YDL193W
YGL254W	YDL206W
YGL254W	YDL207W
YGL254W	YDR004W
YGL254W	YDR042C
YGL254W	YDR063W
YGL254W	YDR179C
YGL254W	YDR179W-A
YGL254W	YDR244W
YGL254W	YDR245W
YGL254W	YDR317W
YGL254W	YDR468C
YGL254W	YDR473C
YGL254W	YDR526C
YGL254W	YDR527W
YGL254W	YDR528W
YGL254W	YEL013W
YGL254W	YEL030W
YGL254W	YEL031W
YGL254W	YEL062W
YGL254W	YER074W
YGL254W	YFR054C
YGL254W	YGR088W
YGL254W	YGR170W
YGL254W	YGR271C-A
YGL254W	YGR271W
YGL254W	YHR089C
YGL254W	YHR138C
YGL254W	YHR156C
YGL254W	YIL002W-A
YGL254W	YIL003W
YGL254W	YIL147C
YGL254W	YJL148W
YGL254W	YJL149W
YGL254W	YJR002W
YGL254W	YJR011C
YGL254W	YJR044C
YGL254W	YJR053W
YGL254W	YJR144W
YGL254W	YKL040C
YGL254W	YKL139W
YGL254W	YKL173W
YGL254W	YKL189W
YGL254W	YKL221W
YGL254W	YLL032C
YGL254W	YLR105C
YGL254W	YLR148W
YGL254W	YLR277C
YGL254W	YMR098C
YGL254W	YMR124W
YGL254W	YMR125W
YGL254W	YMR131C
YGL254W	YMR211W
YGL254W	YMR237W
YGL254W	YMR238W
YGL254W	YMR257C
YGL254W	YMR270C
YGL254W	YNL010W
YGL254W	YOR003W
YGL254W	YOR138C
YGL254W	YOR140W
YGL254W	YOR273C
YGL254W	YPL009C
YGL254W	YPL014W
YGL254W	YPL018W
YGL254W	YPL019C
YGL254W	YPL034W
YGL254W	YPL036W
YGL254W	YPL092W
YGL254W	YPL123C
YGL254W	YPL236C
YGL254W	YPR108W
YGL254W	YPR134W
YGR249W	YAL027W
YGR249W	YAL037W
YGR249W	YAL064C-A
YGR249W	YAL064W
YGR249W	YAR050W
YGR249W	YBL015W
YGR249W	YBL030C
YGR249W	YBL044W
YGR249W	YBL045C
YGR249W	YBL056W
YGR249W	YBL057C
YGR249W	YBL059W
YGR249W	YBL107C
YGR249W	YBL108C-A
YGR249W	YBR041W
YGR249W	YBR081C
YGR249W	YBR086C
YGR249W	YBR087W
YGR249W	YBR129C
YGR249W	YBR167C
YGR249W	YBR168W
YGR249W	YBR202W
YGR249W	YCR105W
YGR249W	YCR107W
YGR249W	YDL037C
YGR249W	YDL047W
YGR249W	YDL048C
YGR249W	YDL049C
YGR249W	YDL246C
YGR249W	YDR030C
YGR249W	YDR031W
YGR249W	YDR040C
YGR249W	YDR041W
YGR249W	YDR067C
YGR249W	YDR068W
YGR249W	YDR077W
YGR249W	YDR134C
YGR249W	YDR259C
YGR249W	YDR274C
YGR249W	YDR275W
YGR249W	YDR309C
YGR249W	YDR314C
YGR249W	YDR320C
YGR249W	YDR370C
YGR249W	YDR371W
YGR249W	YDR393W
YGR249W	YDR525W-A
YGR249W	YEL007W
YGR249W	YEL009C
YGR249W	YEL021W
YGR249W	YER001W
YGR249W	YER007C-A
YGR249W	YER033C
YGR249W	YER034W
YGR249W	YER045C
YGR249W	YER046W
YGR249W	YER055C
YGR249W	YER133W
YGR249W	YER158C
YGR249W	YFR028C
YGR249W	YFR029W
YGR249W	YFR032C-A
YGR249W	YGL096W
YGR249W	YGL125W
YGR249W	YGL158W
YGR249W	YGR024C
YGR249W	YGR052W
YGR249W	YGR060W
YGR249W	YGR073C
YGR249W	YGR075C
YGR249W	YGR108W
YGR249W	YGR168C
YGR249W	YGR180C
YGR249W	YGR181W
YGR249W	YGR221C
YGR249W	YGR222W
YGR249W	YGR238C
YGR249W	YGR249W
YGR249W	YGR279C
YGR249W	YHL024W
YGR249W	YHL028W
YGR249W	YHL029C
YGR249W	YHR007C
YGR249W	YHR072W
YGR249W	YHR072W-A
YGR249W	YIL011W
YGR249W	YIL013C
YGR249W	YIL056W
YGR249W	YIL057C
YGR249W	YIL099W
YGR249W	YIL101C
YGR249W	YIL118W
YGR249W	YIL119C
YGR249W	YIL171W
YGR249W	YIL172C
YGR249W	YIR016W
YGR249W	YIR019C
YGR249W	YIR021W
YGR249W	YJL029C
YGR249W	YJL077W-B
YGR249W	YJL078C
YGR249W	YJL145W
YGR249W	YJL219W
YGR249W	YJL221C
YGR249W	YJR007W
YGR249W	YJR054W
YGR249W	YJR075W
YGR249W	YJR088C
YGR249W	YJR089W
YGR249W	YJR094C
YGR249W	YJR127C
YGR249W	YJR156C
YGR249W	YJR158W
YGR249W	YJR159W
YGR249W	YKL039W
YGR249W	YKL040C
YGR249W	YKL043W
YGR249W	YKL058W
YGR249W	YKL059C
YGR249W	YKL072W
YGR249W	YKL096W-A
YGR249W	YKL097C
YGR249W	YKL109W
YGR249W	YKL110C
YGR249W	YKR042W
YGR249W	YKR087C
YGR249W	YKR103W
YGR249W	YLL052C
YGR249W	YLR300W
YGR249W	YMR016C
YGR249W	YMR071C
YGR249W	YMR072W
YGR249W	YMR125W
YGR249W	YMR134W
YGR249W	YMR135C
YGR249W	YMR136W
YGR249W	YMR194W
YGR249W	YMR257C
YGR249W	YMR259C
YGR249W	YMR319C
YGR249W	YNL016W
YGR249W	YNL018C
YGR249W	YNL051W
YGR249W	YNL178W
YGR249W	YNL180C
YGR249W	YNR055C
YGR249W	YOL039W
YGR249W	YOL040C
YGR249W	YOL052C-A
YGR249W	YOL109W
YGR249W	YOR028C
YGR249W	YOR030W
YGR249W	YOR032C
YGR249W	YOR032W-A
YGR249W	YOR049C
YGR249W	YOR062C
YGR249W	YOR063W
YGR249W	YOR093C
YGR249W	YOR094W
YGR249W	YOR107W
YGR249W	YOR178C
YGR249W	YOR209C
YGR249W	YOR210W
YGR249W	YOR258W
YGR249W	YOR273C
YGR249W	YOR280C
YGR249W	YOR282W
YGR249W	YOR303W
YGR249W	YOR313C
YGR249W	YOR315W
YGR249W	YOR316C
YGR249W	YOR344C
YGR249W	YOR391C
YGR249W	YOR393W
YGR249W	YPL024W
YGR249W	YPL026C
YGR249W	YPL048W
YGR249W	YPL049C
YGR249W	YPL070W
YGR249W	YPL071C
YGR249W	YPL073C
YGR249W	YPL122C
YGR249W	YPL177C
YGR249W	YPR058W
YGR249W	YPR107C
YGR249W	YPR108W
YGR249W	YPR179C
YGR249W	YPR180W
YGR249W	YPR197C
YHR084W	YAL003W
YHR084W	YAL004W
YHR084W	YAL005C
YHR084W	YAL007C
YHR084W	YAL019W
YHR084W	YAL026C
YHR084W	YAL028W
YHR084W	YAL029C
YHR084W	YAL038W
YHR084W	YAL039C
YHR084W	YAL040C
YHR084W	YAL041W
YHR084W	YAL043C
YHR084W	YAL053W
YHR084W	YAL054C
YHR084W	YAL060W
YHR084W	YAL061W
YHR084W	YAL062W
YHR084W	YAL063C
YHR084W	YAL064C-A
YHR084W	YAL064W
YHR084W	YAR002W
YHR084W	YAR009C
YHR084W	YAR010C
YHR084W	YAR014C
YHR084W	YAR015W
YHR084W	YAR020C
YHR084W	YAR023C
YHR084W	YAR027W
YHR084W	YAR035W
YHR084W	YAR042W
YHR084W	YAR047C
YHR084W	YAR050W
YHR084W	YAR053W
YHR084W	YAR064W
YHR084W	YAR071W
YHR084W	YBL003C
YHR084W	YBL004W
YHR084W	YBL005W
YHR084W	YBL006C
YHR084W	YBL011W
YHR084W	YBL013W
YHR084W	YBL014C
YHR084W	YBL015W
YHR084W	YBL016W
YHR084W	YBL017C
YHR084W	YBL026W
YHR084W	YBL027W
YHR084W	YBL029C-A
YHR084W	YBL029W
YHR084W	YBL030C
YHR084W	YBL033C
YHR084W	YBL037W
YHR084W	YBL038W
YHR084W	YBL039C
YHR084W	YBL041W
YHR084W	YBL042C
YHR084W	YBL043W
YHR084W	YBL044W
YHR084W	YBL045C
YHR084W	YBL049W
YHR084W	YBL050W
YHR084W	YBL059W
YHR084W	YBL060W
YHR084W	YBL061C
YHR084W	YBL063W
YHR084W	YBL064C
YHR084W	YBL067C
YHR084W	YBL072C
YHR084W	YBL074C
YHR084W	YBL075C
YHR084W	YBL079W
YHR084W	YBL085W
YHR084W	YBL092W
YHR084W	YBL099W
YHR084W	YBL101C
YHR084W	YBL106C
YHR084W	YBL107C
YHR084W	YBL107W-A
YHR084W	YBL108C-A
YHR084W	YBL109W
YHR084W	YBR007C
YHR084W	YBR008C
YHR084W	YBR009C
YHR084W	YBR010W
YHR084W	YBR011C
YHR084W	YBR014C
YHR084W	YBR019C
YHR084W	YBR020W
YHR084W	YBR023C
YHR084W	YBR024W
YHR084W	YBR029C
YHR084W	YBR030W
YHR084W	YBR031W
YHR084W	YBR039W
YHR084W	YBR040W
YHR084W	YBR043C
YHR084W	YBR044C
YHR084W	YBR047W
YHR084W	YBR048W
YHR084W	YBR049C
YHR084W	YBR052C
YHR084W	YBR053C
YHR084W	YBR054W
YHR084W	YBR055C
YHR084W	YBR056W
YHR084W	YBR056W-A
YHR084W	YBR060C
YHR084W	YBR066C
YHR084W	YBR067C
YHR084W	YBR068C
YHR084W	YBR069C
YHR084W	YBR072W
YHR084W	YBR077C
YHR084W	YBR078W
YHR084W	YBR081C
YHR084W	YBR082C
YHR084W	YBR083W
YHR084W	YBR084C-A
YHR084W	YBR084W
YHR084W	YBR085C-A
YHR084W	YBR085W
YHR084W	YBR088C
YHR084W	YBR089W
YHR084W	YBR094W
YHR084W	YBR103W
YHR084W	YBR104W
YHR084W	YBR105C
YHR084W	YBR106W
YHR084W	YBR114W
YHR084W	YBR117C
YHR084W	YBR118W
YHR084W	YBR123C
YHR084W	YBR130C
YHR084W	YBR133C
YHR084W	YBR135W
YHR084W	YBR138C
YHR084W	YBR139W
YHR084W	YBR140C
YHR084W	YBR150C
YHR084W	YBR151W
YHR084W	YBR152W
YHR084W	YBR156C
YHR084W	YBR157C
YHR084W	YBR158W
YHR084W	YBR162C
YHR084W	YBR162W-A
YHR084W	YBR181C
YHR084W	YBR182C
YHR084W	YBR182C-A
YHR084W	YBR183W
YHR084W	YBR188C
YHR084W	YBR189W
YHR084W	YBR190W
YHR084W	YBR196C
YHR084W	YBR196C-A
YHR084W	YBR197C
YHR084W	YBR200W
YHR084W	YBR202W
YHR084W	YBR203W
YHR084W	YBR208C
YHR084W	YBR209W
YHR084W	YBR210W
YHR084W	YBR220C
YHR084W	YBR224W
YHR084W	YBR225W
YHR084W	YBR229C
YHR084W	YBR230W-A
YHR084W	YBR231C
YHR084W	YBR237W
YHR084W	YBR238C
YHR084W	YBR239C
YHR084W	YBR241C
YHR084W	YBR250W
YHR084W	YBR263W
YHR084W	YBR264C
YHR084W	YBR268W
YHR084W	YBR273C
YHR084W	YBR293W
YHR084W	YBR294W
YHR084W	YBR296C
YHR084W	YBR299W
YHR084W	YBR301W
YHR084W	YCL005W
YHR084W	YCL007C
YHR084W	YCL009C
YHR084W	YCL018W
YHR084W	YCL021W-A
YHR084W	YCL024W
YHR084W	YCL025C
YHR084W	YCL026C-A
YHR084W	YCL026C-B
YHR084W	YCL027W
YHR084W	YCL028W
YHR084W	YCL029C
YHR084W	YCL030C
YHR084W	YCL034W
YHR084W	YCL037C
YHR084W	YCL039W
YHR084W	YCL040W
YHR084W	YCL042W
YHR084W	YCL043C
YHR084W	YCL049C
YHR084W	YCL050C
YHR084W	YCL055W
YHR084W	YCL056C
YHR084W	YCL057C-A
YHR084W	YCL061C
YHR084W	YCL064C
YHR084W	YCL065W
YHR084W	YCL069W
YHR084W	YCL074W
YHR084W	YCL076W
YHR084W	YCR005C
YHR084W	YCR006C
YHR084W	YCR007C
YHR084W	YCR008W
YHR084W	YCR009C
YHR084W	YCR010C
YHR084W	YCR011C
YHR084W	YCR012W
YHR084W	YCR013C
YHR084W	YCR015C
YHR084W	YCR017C
YHR084W	YCR018C
YHR084W	YCR018C-A
YHR084W	YCR019W
YHR084W	YCR021C
YHR084W	YCR023C
YHR084W	YCR024C
YHR084W	YCR024C-A
YHR084W	YCR025C
YHR084W	YCR027C
YHR084W	YCR028C
YHR084W	YCR031C
YHR084W	YCR035C
YHR084W	YCR038W-A
YHR084W	YCR059C
YHR084W	YCR061W
YHR084W	YCR063W
YHR084W	YCR064C
YHR084W	YCR065W
YHR084W	YCR067C
YHR084W	YCR068W
YHR084W	YCR069W
YHR084W	YCR088W
YHR084W	YCR089W
YHR084W	YCR097W-A
YHR084W	YCR098C
YHR084W	YCR102C
YHR084W	YDL001W
YHR084W	YDL007W
YHR084W	YDL008W
YHR084W	YDL014W
YHR084W	YDL022W
YHR084W	YDL023C
YHR084W	YDL024C
YHR084W	YDL036C
YHR084W	YDL045W-A
YHR084W	YDL047W
YHR084W	YDL048C
YHR084W	YDL049C
YHR084W	YDL053C
YHR084W	YDL054C
YHR084W	YDL055C
YHR084W	YDL071C
YHR084W	YDL081C
YHR084W	YDL087C
YHR084W	YDL088C
YHR084W	YDL090C
YHR084W	YDL111C
YHR084W	YDL123W
YHR084W	YDL125C
YHR084W	YDL127W
YHR084W	YDL128W
YHR084W	YDL129W
YHR084W	YDL130W
YHR084W	YDL130W-A
YHR084W	YDL133C-A
YHR084W	YDL134C
YHR084W	YDL135C
YHR084W	YDL136W
YHR084W	YDL137W
YHR084W	YDL138W
YHR084W	YDL139C
YHR084W	YDL143W
YHR084W	YDL159W-A
YHR084W	YDL163W
YHR084W	YDL168W
YHR084W	YDL169C
YHR084W	YDL170W
YHR084W	YDL171C
YHR084W	YDL178W
YHR084W	YDL181W
YHR084W	YDL182W
YHR084W	YDL183C
YHR084W	YDL184C
YHR084W	YDL204W
YHR084W	YDL205C
YHR084W	YDL210W
YHR084W	YDL214C
YHR084W	YDL226C
YHR084W	YDL227C
YHR084W	YDL228C
YHR084W	YDL234C
YHR084W	YDL239C
YHR084W	YDL240C-A
YHR084W	YDL240W
YHR084W	YDL248W
YHR084W	YDR009W
YHR084W	YDR010C
YHR084W	YDR011W
YHR084W	YDR019C
YHR084W	YDR022C
YHR084W	YDR023W
YHR084W	YDR033W
YHR084W	YDR034C
YHR084W	YDR034C-A
YHR084W	YDR034W-B
YHR084W	YDR036C
YHR084W	YDR037W
YHR084W	YDR040C
YHR084W	YDR041W
YHR084W	YDR042C
YHR084W	YDR043C
YHR084W	YDR044W
YHR084W	YDR045C
YHR084W	YDR049W
YHR084W	YDR050C
YHR084W	YDR054C
YHR084W	YDR055W
YHR084W	YDR058C
YHR084W	YDR061W
YHR084W	YDR064W
YHR084W	YDR065W
YHR084W	YDR072C
YHR084W	YDR073W
YHR084W	YDR076W
YHR084W	YDR077W
YHR084W	YDR085C
YHR084W	YDR086C
YHR084W	YDR088C
YHR084W	YDR089W
YHR084W	YDR091C
YHR084W	YDR092W
YHR084W	YDR098C
YHR084W	YDR099W
YHR084W	YDR106W
YHR084W	YDR107C
YHR084W	YDR124W
YHR084W	YDR125C
YHR084W	YDR132C
YHR084W	YDR133C
YHR084W	YDR135C
YHR084W	YDR144C
YHR084W	YDR145W
YHR084W	YDR146C
YHR084W	YDR147W
YHR084W	YDR155C
YHR084W	YDR167W
YHR084W	YDR169C
YHR084W	YDR169C-A
YHR084W	YDR170C
YHR084W	YDR170W-A
YHR084W	YDR171W
YHR084W	YDR179C
YHR084W	YDR187C
YHR084W	YDR189W
YHR084W	YDR210C-D
YHR084W	YDR210W
YHR084W	YDR210W-D
YHR084W	YDR211W
YHR084W	YDR213W
YHR084W	YDR214W
YHR084W	YDR216W
YHR084W	YDR225W
YHR084W	YDR240C
YHR084W	YDR241W
YHR084W	YDR242W
YHR084W	YDR244W
YHR084W	YDR249C
YHR084W	YDR250C
YHR084W	YDR251W
YHR084W	YDR258C
YHR084W	YDR259C
YHR084W	YDR260C
YHR084W	YDR261C
YHR084W	YDR262W
YHR084W	YDR274C
YHR084W	YDR275W
YHR084W	YDR277C
YHR084W	YDR278C
YHR084W	YDR279W
YHR084W	YDR281C
YHR084W	YDR282C
YHR084W	YDR294C
YHR084W	YDR301W
YHR084W	YDR306C
YHR084W	YDR307W
YHR084W	YDR309C
YHR084W	YDR310C
YHR084W	YDR311W
YHR084W	YDR312W
YHR084W	YDR316W
YHR084W	YDR316W-A
YHR084W	YDR316W-B
YHR084W	YDR317W
YHR084W	YDR339C
YHR084W	YDR340W
YHR084W	YDR342C
YHR084W	YDR343C
YHR084W	YDR344C
YHR084W	YDR345C
YHR084W	YDR350C
YHR084W	YDR363W-A
YHR084W	YDR365C
YHR084W	YDR373W
YHR084W	YDR378C
YHR084W	YDR379C-A
YHR084W	YDR379W
YHR084W	YDR380W
YHR084W	YDR381W
YHR084W	YDR382W
YHR084W	YDR384C
YHR084W	YDR385W
YHR084W	YDR389W
YHR084W	YDR390C
YHR084W	YDR402C
YHR084W	YDR405W
YHR084W	YDR406W
YHR084W	YDR419W
YHR084W	YDR440W
YHR084W	YDR441C
YHR084W	YDR442W
YHR084W	YDR445C
YHR084W	YDR446W
YHR084W	YDR447C
YHR084W	YDR448W
YHR084W	YDR451C
YHR084W	YDR452W
YHR084W	YDR457W
YHR084W	YDR458C
YHR084W	YDR460W
YHR084W	YDR461W
YHR084W	YDR470C
YHR084W	YDR471W
YHR084W	YDR472W
YHR084W	YDR475C
YHR084W	YDR498C
YHR084W	YDR499W
YHR084W	YDR506C
YHR084W	YDR507C
YHR084W	YDR508C
YHR084W	YDR510W
YHR084W	YDR523C
YHR084W	YDR524C
YHR084W	YDR524C-B
YHR084W	YDR525W-A
YHR084W	YDR528W
YHR084W	YDR530C
YHR084W	YDR531W
YHR084W	YDR533C
YHR084W	YDR535C
YHR084W	YDR537C
YHR084W	YDR543C
YHR084W	YDR544C
YHR084W	YEL002C
YHR084W	YEL007W
YHR084W	YEL008W
YHR084W	YEL009C
YHR084W	YEL011W
YHR084W	YEL012W
YHR084W	YEL020C
YHR084W	YEL020W-A
YHR084W	YEL021W
YHR084W	YEL024W
YHR084W	YEL025C
YHR084W	YEL027W
YHR084W	YEL030W
YHR084W	YEL032W
YHR084W	YEL033W
YHR084W	YEL034W
YHR084W	YEL035C
YHR084W	YEL036C
YHR084W	YEL040W
YHR084W	YEL041W
YHR084W	YEL043W
YHR084W	YEL044W
YHR084W	YEL045C
YHR084W	YEL046C
YHR084W	YEL047C
YHR084W	YEL048C
YHR084W	YEL049W
YHR084W	YEL050C
YHR084W	YEL051W
YHR084W	YEL059C-A
YHR084W	YEL060C
YHR084W	YEL062W
YHR084W	YEL063C
YHR084W	YEL069C
YHR084W	YEL070W
YHR084W	YEL072W
YHR084W	YER001W
YHR084W	YER011W
YHR084W	YER012W
YHR084W	YER014C-A
YHR084W	YER018C
YHR084W	YER019C-A
YHR084W	YER019W
YHR084W	YER020W
YHR084W	YER023W
YHR084W	YER025W
YHR084W	YER026C
YHR084W	YER028C
YHR084W	YER033C
YHR084W	YER034W
YHR084W	YER036C
YHR084W	YER037W
YHR084W	YER044C-A
YHR084W	YER045C
YHR084W	YER046W
YHR084W	YER048W-A
YHR084W	YER053C
YHR084W	YER053C-A
YHR084W	YER054C
YHR084W	YER055C
YHR084W	YER056C
YHR084W	YER064C
YHR084W	YER065C
YHR084W	YER067W
YHR084W	YER070W
YHR084W	YER073W
YHR084W	YER074W
YHR084W	YER075C
YHR084W	YER079W
YHR084W	YER081W
YHR084W	YER084W
YHR084W	YER087W
YHR084W	YER088C
YHR084W	YER089C
YHR084W	YER091C
YHR084W	YER092W
YHR084W	YER094C
YHR084W	YER095W
YHR084W	YER097W
YHR084W	YER098W
YHR084W	YER103W
YHR084W	YER109C
YHR084W	YER111C
YHR084W	YER112W
YHR084W	YER118C
YHR084W	YER119C
YHR084W	YER120W
YHR084W	YER124C
YHR084W	YER130C
YHR084W	YER131W
YHR084W	YER132C
YHR084W	YER133W
YHR084W	YER135C
YHR084W	YER136W
YHR084W	YER137C
YHR084W	YER138C
YHR084W	YER138W-A
YHR084W	YER145C
YHR084W	YER146W
YHR084W	YER149C
YHR084W	YER150W
YHR084W	YER151C
YHR084W	YER155C
YHR084W	YER156C
YHR084W	YER157W
YHR084W	YER158C
YHR084W	YER159C
YHR084W	YER159C-A
YHR084W	YER160C
YHR084W	YER161C
YHR084W	YER164W
YHR084W	YER168C
YHR084W	YER169W
YHR084W	YER176W
YHR084W	YER177W
YHR084W	YER179W
YHR084W	YER180C
YHR084W	YER180C-A
YHR084W	YER181C
YHR084W	YER184C
YHR084W	YER185W
YHR084W	YER187W
YHR084W	YER188W
YHR084W	YFL003C
YHR084W	YFL005W
YHR084W	YFL014W
YHR084W	YFL016C
YHR084W	YFL018C
YHR084W	YFL020C
YHR084W	YFL021W
YHR084W	YFL022C
YHR084W	YFL025C
YHR084W	YFL026W
YHR084W	YFL027C
YHR084W	YFL030W
YHR084W	YFL031W
YHR084W	YFL033C
YHR084W	YFL037W
YHR084W	YFL038C
YHR084W	YFL039C
YHR084W	YFL047W
YHR084W	YFL048C
YHR084W	YFL050C
YHR084W	YFL051C
YHR084W	YFL052W
YHR084W	YFL053W
YHR084W	YFL054C
YHR084W	YFL055W
YHR084W	YFL063W
YHR084W	YFL064C
YHR084W	YFR001W
YHR084W	YFR006W
YHR084W	YFR009W
YHR084W	YFR011C
YHR084W	YFR012W
YHR084W	YFR016C
YHR084W	YFR018C
YHR084W	YFR019W
YHR084W	YFR021W
YHR084W	YFR022W
YHR084W	YFR023W
YHR084W	YFR025C
YHR084W	YFR026C
YHR084W	YFR028C
YHR084W	YFR029W
YHR084W	YFR031C
YHR084W	YFR031C-A
YHR084W	YFR032C
YHR084W	YFR032C-A
YHR084W	YFR034C
YHR084W	YFR035C
YHR084W	YFR036W
YHR084W	YFR037C
YHR084W	YFR038W
YHR084W	YFR039C
YHR084W	YFR040W
YHR084W	YFR053C
YHR084W	YFR055W
YHR084W	YGL006W-A
YHR084W	YGL007C-A
YHR084W	YGL007W
YHR084W	YGL008C
YHR084W	YGL012W
YHR084W	YGL013C
YHR084W	YGL022W
YHR084W	YGL027C
YHR084W	YGL028C
YHR084W	YGL029W
YHR084W	YGL030W
YHR084W	YGL031C
YHR084W	YGL032C
YHR084W	YGL033W
YHR084W	YGL034C
YHR084W	YGL036W
YHR084W	YGL037C
YHR084W	YGL038C
YHR084W	YGL039W
YHR084W	YGL040C
YHR084W	YGL044C
YHR084W	YGL047W
YHR084W	YGL050W
YHR084W	YGL051W
YHR084W	YGL052W
YHR084W	YGL053W
YHR084W	YGL054C
YHR084W	YGL055W
YHR084W	YGL056C
YHR084W	YGL059W
YHR084W	YGL062W
YHR084W	YGL063W
YHR084W	YGL067W
YHR084W	YGL068W
YHR084W	YGL069C
YHR084W	YGL072C
YHR084W	YGL087C
YHR084W	YGL088W
YHR084W	YGL089C
YHR084W	YGL095C
YHR084W	YGL096W
YHR084W	YGL097W
YHR084W	YGL098W
YHR084W	YGL101W
YHR084W	YGL102C
YHR084W	YGL103W
YHR084W	YGL104C
YHR084W	YGL116W
YHR084W	YGL118C
YHR084W	YGL122C
YHR084W	YGL123W
YHR084W	YGL126W
YHR084W	YGL145W
YHR084W	YGL146C
YHR084W	YGL147C
YHR084W	YGL156W
YHR084W	YGL158W
YHR084W	YGL159W
YHR084W	YGL162W
YHR084W	YGL163C
YHR084W	YGL166W
YHR084W	YGL178W
YHR084W	YGL179C
YHR084W	YGL188C
YHR084W	YGL189C
YHR084W	YGL191W
YHR084W	YGL193C
YHR084W	YGL194C
YHR084W	YGL195W
YHR084W	YGL196W
YHR084W	YGL200C
YHR084W	YGL202W
YHR084W	YGL205W
YHR084W	YGL209W
YHR084W	YGL216W
YHR084W	YGL219C
YHR084W	YGL224C
YHR084W	YGL226W
YHR084W	YGL228W
YHR084W	YGL230C
YHR084W	YGL236C
YHR084W	YGL241W
YHR084W	YGL253W
YHR084W	YGL254W
YHR084W	YGL263W
YHR084W	YGR007W
YHR084W	YGR012W
YHR084W	YGR013W
YHR084W	YGR014W
YHR084W	YGR024C
YHR084W	YGR027C
YHR084W	YGR028W
YHR084W	YGR029W
YHR084W	YGR031C-A
YHR084W	YGR032W
YHR084W	YGR035W-A
YHR084W	YGR037C
YHR084W	YGR038C-A
YHR084W	YGR038C-B
YHR084W	YGR038W
YHR084W	YGR040W
YHR084W	YGR041W
YHR084W	YGR043C
YHR084W	YGR045C
YHR084W	YGR046W
YHR084W	YGR050C
YHR084W	YGR051C
YHR084W	YGR052W
YHR084W	YGR060W
YHR084W	YGR084C
YHR084W	YGR085C
YHR084W	YGR086C
YHR084W	YGR087C
YHR084W	YGR088W
YHR084W	YGR089W
YHR084W	YGR090W
YHR084W	YGR091W
YHR084W	YGR097W
YHR084W	YGR098C
YHR084W	YGR100W
YHR084W	YGR106C
YHR084W	YGR107W
YHR084W	YGR108W
YHR084W	YGR109C
YHR084W	YGR110W
YHR084W	YGR120C
YHR084W	YGR121C
YHR084W	YGR121W-A
YHR084W	YGR122C-A
YHR084W	YGR122W
YHR084W	YGR123C
YHR084W	YGR124W
YHR084W	YGR125W
YHR084W	YGR131W
YHR084W	YGR138C
YHR084W	YGR139W
YHR084W	YGR140W
YHR084W	YGR141W
YHR084W	YGR142W
YHR084W	YGR143W
YHR084W	YGR144W
YHR084W	YGR146C
YHR084W	YGR146C-A
YHR084W	YGR148C
YHR084W	YGR149W
YHR084W	YGR151C
YHR084W	YGR152C
YHR084W	YGR153W
YHR084W	YGR154C
YHR084W	YGR155W
YHR084W	YGR157W
YHR084W	YGR161C
YHR084W	YGR161W-C
YHR084W	YGR162W
YHR084W	YGR164W
YHR084W	YGR170W
YHR084W	YGR172C
YHR084W	YGR173W
YHR084W	YGR174C
YHR084W	YGR174W-A
YHR084W	YGR180C
YHR084W	YGR181W
YHR084W	YGR183C
YHR084W	YGR189C
YHR084W	YGR191W
YHR084W	YGR192C
YHR084W	YGR193C
YHR084W	YGR197C
YHR084W	YGR198W
YHR084W	YGR200C
YHR084W	YGR203W
YHR084W	YGR208W
YHR084W	YGR210C
YHR084W	YGR211W
YHR084W	YGR217W
YHR084W	YGR218W
YHR084W	YGR220C
YHR084W	YGR221C
YHR084W	YGR222W
YHR084W	YGR229C
YHR084W	YGR230W
YHR084W	YGR233C
YHR084W	YGR234W
YHR084W	YGR239C
YHR084W	YGR241C
YHR084W	YGR243W
YHR084W	YGR244C
YHR084W	YGR248W
YHR084W	YGR249W
YHR084W	YGR250C
YHR084W	YGR251W
YHR084W	YGR254W
YHR084W	YGR255C
YHR084W	YGR262C
YHR084W	YGR265W
YHR084W	YGR267C
YHR084W	YGR269W
YHR084W	YGR276C
YHR084W	YGR279C
YHR084W	YGR280C
YHR084W	YGR281W
YHR084W	YGR287C
YHR084W	YGR288W
YHR084W	YGR292W
YHR084W	YGR294W
YHR084W	YGR296W
YHR084W	YHL001W
YHR084W	YHL006C
YHR084W	YHL008C
YHR084W	YHL009C
YHR084W	YHL015W
YHR084W	YHL015W-A
YHR084W	YHL016C
YHR084W	YHL024W
YHR084W	YHL025W
YHR084W	YHL027W
YHR084W	YHL028W
YHR084W	YHL029C
YHR084W	YHL033C
YHR084W	YHL040C
YHR084W	YHL042W
YHR084W	YHL048W
YHR084W	YHR001W
YHR084W	YHR005C
YHR084W	YHR005C-A
YHR084W	YHR007C
YHR084W	YHR007C-A
YHR084W	YHR010W
